GeneID	UniqueNAME
KH2013:KH.C1.202	DNAPOL-ALPHA60
KH2013:KH.C1.11	KH2013:KH.C1.11_HNRNPA1/3
KH2013:KH.C1.1145	SCYL3
KH2013:KH.C1.39	KH2013:KH.C1.39
KH2013:KH.C1.408	KH2013:KH.C1.408
KH2013:KH.C1.117	FBXO25/32
KH2013:KH.C1.887	CNTD1
KH2013:KH.C1.902	GSTM/1/2/3/4/5/6/7
KH2013:KH.C1.1084	TXN/1
KH2013:KH.C1.710	FAM49A
KH2013:KH.C1.552	CCDC92
KH2013:KH.C1.692	KH2013:KH.C1.692
KH2013:KH.C1.766	KH2013:KH.C1.766_IL17A/F1/3
KH2013:KH.C1.224	TBX20
KH2013:KH.C1.75	CG30457
KH2013:KH.C1.468	KH2013:KH.C1.468
KH2013:KH.C1.602	KH2013:KH.C1.602_BPIFB2/3/4/6
KH2013:KH.C1.1196	CG32054
KH2013:KH.C1.334	KH2013:KH.C1.334_DRH-1/3
KH2013:KH.C1.340	MMP14/15/16/24
KH2013:KH.C1.967	KH2013:KH.C1.967
KH2013:KH.C1.417	APIP
KH2013:KH.C1.929	KH2013:KH.C1.929
KH2013:KH.C1.1213	UVRAG
KH2013:KH.C1.1209	KH2013:KH.C1.1209
KH2013:KH.C1.358	SH3GLB1/2
KH2013:KH.C1.854	EPC1/2
KH2013:KH.C1.587	KH2013:KH.C1.587
KH2013:KH.C1.1193	CR847844.3/5/6
KH2013:KH.C1.393	KH2013:KH.C1.393_GDF2
KH2013:KH.C1.672	KH2013:KH.C1.672_COCH
KH2013:KH.C1.192	C20ORF72
KH2013:KH.C1.1054	CEP85
KH2013:KH.C1.668	KH2013:KH.C1.668
KH2013:KH.C1.6	CPOX
KH2013:KH.C1.703	RFK
KH2013:KH.C1.1292	XPO7
KH2013:KH.C1.708	PPM1G
KH2013:KH.C1.109	CCDC15
KH2013:KH.C1.478	Y67H2A.10
KH2013:KH.C1.1134	KH2013:KH.C1.1134_GAS2
KH2013:KH.C1.726	SLC9A6/7/9
KH2013:KH.C1.938	TAG-51
KH2013:KH.C1.634	SUMF1
KH2013:KH.C1.612	GNAI1/2/3
KH2013:KH.C1.814	KH2013:KH.C1.814
KH2013:KH.C1.289	DNAJC2
KH2013:KH.C1.592	KH2013:KH.C1.592
KH2013:KH.C1.1086	TDRD1
KH2013:KH.C1.1187	NUAK1/2
KH2013:KH.C1.325	LRRC47
KH2013:KH.C1.1044	KH2013:KH.C1.1044_SLC7A6/7
KH2013:KH.C1.85	KH2013:KH.C1.85_BRP44
KH2013:KH.C1.544	PSMB7
KH2013:KH.C1.1239	GRN
KH2013:KH.C1.402	KH2013:KH.C1.402
KH2013:KH.C1.363	DDX39B
KH2013:KH.C1.1047	KH2013:KH.C1.1047
KH2013:KH.C1.123	KH2013:KH.C1.123_KLHL12/2
KH2013:KH.C1.1021	PEX5
KH2013:KH.C1.170	KH2013:KH.C1.170_SLC7A6/7
KH2013:KH.C1.247	SPEN
KH2013:KH.C1.1175	NOTCH3
KH2013:KH.C1.1142	KH2013:KH.C1.1142_ASTE1
KH2013:KH.C1.1006	KH2013:KH.C1.1006
KH2013:KH.C1.1130	CG9986
KH2013:KH.C1.1015	KH2013:KH.C1.1015
KH2013:KH.C1.807	KIAA1530
KH2013:KH.C1.386	CIB1
KH2013:KH.C1.90	SLC25A33/36
KH2013:KH.C1.1057	XPNPEP1
KH2013:KH.C1.427	DHS-16/2/20
KH2013:KH.C1.1237	ASNA1
KH2013:KH.C1.1267	RAD50
KH2013:KH.C1.281	KH2013:KH.C1.281
KH2013:KH.C1.372	KH2013:KH.C1.372_CLEC-186
KH2013:KH.C1.509	KH2013:KH.C1.509
KH2013:KH.C1.336	KIF3B
KH2013:KH.C1.833	DNLZ
KH2013:KH.C1.439	KH2013:KH.C1.439_CG14331
KH2013:KH.C1.761	KH2013:KH.C1.761_ACP5
KH2013:KH.C1.390	KH2013:KH.C1.390
KH2013:KH.C1.741	EXOC4
KH2013:KH.C1.569	KH2013:KH.C1.569
KH2013:KH.C1.1205	DDX19/25
KH2013:KH.C1.444	KH2013:KH.C1.444
KH2013:KH.C1.992	KH2013:KH.C1.992
KH2013:KH.C1.302	TMPRSS11E
KH2013:KH.C1.398	TCEA1/2/3
KH2013:KH.C1.505	CASK
KH2013:KH.C1.862	KH2013:KH.C1.862
KH2013:KH.C1.848	C6ORF62
KH2013:KH.C1.1234	NR2C2AP
KH2013:KH.C1.982	MRRF
KH2013:KH.C1.1217	KH2013:KH.C1.1217_SCRIB
KH2013:KH.C1.1133	ALKBH3
KH2013:KH.C1.1059	IRAK1/3
KH2013:KH.C1.328	KH2013:KH.C1.328
KH2013:KH.C1.1095	DLD
KH2013:KH.C1.37	SRMS
KH2013:KH.C1.643	MMAB
KH2013:KH.C1.35	RAB7
KH2013:KH.C1.448	RAP1GAP/2
KH2013:KH.C1.864	KH2013:KH.C1.864
KH2013:KH.C1.756	SLC25A11
KH2013:KH.C1.7	USP11/15/4
KH2013:KH.C1.774	KH2013:KH.C1.774
KH2013:KH.C1.1008	MFAP1
KH2013:KH.C1.686	KH2013:KH.C1.686
KH2013:KH.C1.707	KH2013:KH.C1.707_HEG1
KH2013:KH.C1.3	KH2013:KH.C1.3
KH2013:KH.C1.102	KH2013:KH.C1.102
KH2013:KH.C1.274	MYT1L
KH2013:KH.C1.295	KH2013:KH.C1.295
KH2013:KH.C1.1058	KH2013:KH.C1.1058_NUP214
KH2013:KH.C1.1110	MHT1
KH2013:KH.C1.125	CNR1/2
KH2013:KH.C1.711	SNX18/33
KH2013:KH.C1.1264	KH2013:KH.C1.1264
KH2013:KH.C1.353	Ci-GluR_Delta2
KH2013:KH.C1.652	KH2013:KH.C1.652_GRIA2/3/4
KH2013:KH.C1.1184	MED4
KH2013:KH.C1.316	KH2013:KH.C1.316_FAM154B
KH2013:KH.C1.467	NPR-9
KH2013:KH.C1.342	KH2013:KH.C1.342
KH2013:KH.C1.175	KLRC1/2/3
KH2013:KH.C1.638	KH2013:KH.C1.638_C17ORF105
KH2013:KH.C1.1265	TSPAN6/7
KH2013:KH.C1.53	YPEL5
KH2013:KH.C1.931	GREB1L
KH2013:KH.C1.365	KH2013:KH.C1.365
KH2013:KH.C1.24	KH2013:KH.C1.24
KH2013:KH.C1.1280	KH2013:KH.C1.1280_LPHN3
KH2013:KH.C1.506	KH2013:KH.C1.506
KH2013:KH.C1.1232	GTF3A
KH2013:KH.C1.1244	RTCD1
KH2013:KH.C1.675	CWC15
KH2013:KH.C1.1236	RRAGA
KH2013:KH.C1.12	KH2013:KH.C1.12_CYP3A11/13/16/25/4/43/44/5/57/59/65/7
KH2013:KH.C1.685	RX/3
KH2013:KH.C1.339	RASA2/3
KH2013:KH.C1.362	PMVK
KH2013:KH.C1.194	POLR3H
KH2013:KH.C1.200	FAM110C
KH2013:KH.C1.808	KH2013:KH.C1.808_LIM2
KH2013:KH.C1.1076	DYM
KH2013:KH.C1.34	KH2013:KH.C1.34
KH2013:KH.C1.731	ECEL1
KH2013:KH.C1.1060	KH2013:KH.C1.1060_SLC19A2/3
KH2013:KH.C1.179	ABCF3
KH2013:KH.C1.380	KH2013:KH.C1.380_CHSY1/3
KH2013:KH.C1.651	TTC34/6
KH2013:KH.C1.54	KH2013:KH.C1.54_CG7381
KH2013:KH.C1.418	KH2013:KH.C1.418
KH2013:KH.C1.13	KH2013:KH.C1.13_SLC19A2/3
KH2013:KH.C1.154	KH2013:KH.C1.154
KH2013:KH.C1.794	KH2013:KH.C1.794
KH2013:KH.C1.319	KH2013:KH.C1.319_HEG1
KH2013:KH.C1.271	KH2013:KH.C1.271
KH2013:KH.C1.409	UBA1/6
KH2013:KH.C1.586	SNAP47
KH2013:KH.C1.775	KH2013:KH.C1.775
KH2013:KH.C1.499	KH2013:KH.C1.499
KH2013:KH.C1.829	COL22A1
KH2013:KH.C1.946	KH2013:KH.C1.946
KH2013:KH.C1.229	KH2013:KH.C1.229_CPB1/2
KH2013:KH.C1.1211	LAMA1/2
KH2013:KH.C1.571	PLOD/1/2/3
KH2013:KH.C1.1129	ODC1/2
KH2013:KH.C1.407	KH2013:KH.C1.407_PTBP1/2/3
KH2013:KH.C1.76	KH2013:KH.C1.76_HMCN1
KH2013:KH.C1.1063	KH2013:KH.C1.1063_MUP1/3
KH2013:KH.C1.926	KH2013:KH.C1.926_TEQUILA
KH2013:KH.C1.210	KH2013:KH.C1.210
KH2013:KH.C1.31	KH2013:KH.C1.31_ARRDC2/3/4
KH2013:KH.C1.330	SI:DKEY-79F11.5
KH2013:KH.C1.784	KH2013:KH.C1.784
KH2013:KH.C1.428	KH2013:KH.C1.428
KH2013:KH.C1.385	MSL2
KH2013:KH.C1.209	MRPS22
KH2013:KH.C1.694	KH2013:KH.C1.694_ENPP7
KH2013:KH.C1.491	USP8
KH2013:KH.C1.904	RBM25
KH2013:KH.C1.364	KH2013:KH.C1.364
KH2013:KH.C1.1231	GCC2
KH2013:KH.C1.978	KH2013:KH.C1.978
KH2013:KH.C1.932	Y116F11A.6
KH2013:KH.C1.1172	KH2013:KH.C1.1172
KH2013:KH.C1.212	DPY19L1/2
KH2013:KH.C1.1178	TMEM209
KH2013:KH.C1.480	FBXO36
KH2013:KH.C1.236	KH2013:KH.C1.236
KH2013:KH.C1.679	MRPL34
KH2013:KH.C1.861	PSMA3
KH2013:KH.C1.456	CHEK1
KH2013:KH.C1.565	KH2013:KH.C1.565
KH2013:KH.C1.822	Y56A3A.30
KH2013:KH.C1.197	KH2013:KH.C1.197
KH2013:KH.C1.768	NCK1/2
KH2013:KH.C1.253	KH2013:KH.C1.253
KH2013:KH.C1.721	FAM185A
KH2013:KH.C1.762	HBXIP
KH2013:KH.C1.1031	UXT
KH2013:KH.C1.976	HS6ST/1/2/3
KH2013:KH.C1.16	KH2013:KH.C1.16_SLC43A3
KH2013:KH.C1.718	KH2013:KH.C1.718_SLC43A3
KH2013:KH.C1.849	KH2013:KH.C1.849
KH2013:KH.C1.279	FBLN1/2
KH2013:KH.C1.350	SIGMAR1
KH2013:KH.C1.1007	C11ORF70
KH2013:KH.C1.665	CABZ01089974.1
KH2013:KH.C1.413	TPP2
KH2013:KH.C1.70	OSBPL5/8
KH2013:KH.C1.248	KH2013:KH.C1.248
KH2013:KH.C1.153	PIM1/3
KH2013:KH.C1.614	KH2013:KH.C1.614
KH2013:KH.C1.521	KH2013:KH.C1.521_LRP1B
KH2013:KH.C1.882	TM2D3
KH2013:KH.C1.815	KH2013:KH.C1.815_SRR
KH2013:KH.C1.727	ZIC1/2/3
KH2013:KH.C1.1073	KH2013:KH.C1.1073_TMED6
KH2013:KH.C1.293	KH2013:KH.C1.293
KH2013:KH.C1.1273	EZH1/2
KH2013:KH.C1.1148	KH2013:KH.C1.1148_FUT3/4/5/6/7/9
KH2013:KH.C1.750	KH2013:KH.C1.750
KH2013:KH.C1.892	DUSP14/18/21
KH2013:KH.C1.545	GRIK1/2/3/4/5
KH2013:KH.C1.459	SH3PX1
KH2013:KH.C1.391	KH2013:KH.C1.391
KH2013:KH.C1.9	KH2013:KH.C1.9
KH2013:KH.C1.1079	DUSP1/2/4/5
KH2013:KH.C1.551	XPNPEP2
KH2013:KH.C1.713	KH2013:KH.C1.713
KH2013:KH.C1.1043	MTF1
KH2013:KH.C1.579	KH2013:KH.C1.579
KH2013:KH.C1.1293	KH2013:KH.C1.1293_MEGF6
KH2013:KH.C1.135	SPG21
KH2013:KH.C1.647	CWC27
KH2013:KH.C1.642	COL5A2
KH2013:KH.C1.1173	KH2013:KH.C1.1173
KH2013:KH.C1.1102	UTP23
KH2013:KH.C1.653	9330101J02RIK
KH2013:KH.C1.644	SHQ1
KH2013:KH.C1.1136	KH2013:KH.C1.1136
KH2013:KH.C1.958	KH2013:KH.C1.958_CSPP1
KH2013:KH.C1.263	KH2013:KH.C1.263_RPL4
KH2013:KH.C1.1019	CABP4/5
KH2013:KH.C1.518	KH2013:KH.C1.518
KH2013:KH.C1.349	HBS1L
KH2013:KH.C1.1257	KH2013:KH.C1.1257
KH2013:KH.C1.116	HCFC1/2
KH2013:KH.C1.697	FGF4
KH2013:KH.C1.211	SYX-7
KH2013:KH.C1.947	NAPG
KH2013:KH.C1.173	TBL2
KH2013:KH.C1.760	FAM96A
KH2013:KH.C1.410	CDC5L
KH2013:KH.C1.433	KH2013:KH.C1.433
KH2013:KH.C1.1164	KH2013:KH.C1.1164
KH2013:KH.C1.985	BCR
KH2013:KH.C1.918	STX12/7
KH2013:KH.C1.250	CU856207.1
KH2013:KH.C1.314	RGS1/10/13/18/3/4/5/8
KH2013:KH.C1.825	KH2013:KH.C1.825_RXFP1/2
KH2013:KH.C1.1271	F28C6.1/2
KH2013:KH.C1.1294	KH2013:KH.C1.1294
KH2013:KH.C1.611	KH2013:KH.C1.611_TSTA3
KH2013:KH.C1.1286	WDR16
KH2013:KH.C1.599	MASP2
KH2013:KH.C1.504	TRIP12
KH2013:KH.C1.214	KH2013:KH.C1.214_NLRP1/10/11/12/13/14/2/3/4/5/6/7/8/9
KH2013:KH.C1.899	PPP1R42
KH2013:KH.C1.804	KH2013:KH.C1.804
KH2013:KH.C1.447	IPO5
KH2013:KH.C1.244	COL4A2/4/6
KH2013:KH.C1.164	MCPH1
KH2013:KH.C1.338	ARMC1
KH2013:KH.C1.1168	NOL10
KH2013:KH.C1.28	KH2013:KH.C1.28
KH2013:KH.C1.169	GLD-2
KH2013:KH.C1.572	NDUFB8
KH2013:KH.C1.1074	KH2013:KH.C1.1074_TRAF7
KH2013:KH.C1.45	KH2013:KH.C1.45_C6
KH2013:KH.C1.465	TSN
KH2013:KH.C1.742	KH2013:KH.C1.742_C6
KH2013:KH.C1.182	KH2013:KH.C1.182
KH2013:KH.C1.1026	ASB14/3
KH2013:KH.C1.830	KH2013:KH.C1.830_C6
KH2013:KH.C1.1046	EPB41L1/2/3
KH2013:KH.C1.438	HNRNPH1/2/3
KH2013:KH.C1.720	DCPS
KH2013:KH.C1.332	KH2013:KH.C1.332_NAS-30/33/36/37/38
KH2013:KH.C1.493	KH2013:KH.C1.493_NAS-30/33/36/37/38
KH2013:KH.C1.533	KH2013:KH.C1.533_NAS-30/33/36/37/38
KH2013:KH.C1.618	KH2013:KH.C1.618_NAS-30/33/36/37/38
KH2013:KH.C1.258	KH2013:KH.C1.258
KH2013:KH.C1.1154	KH2013:KH.C1.1154
KH2013:KH.C1.944	STAM/2
KH2013:KH.C1.1078	KH2013:KH.C1.1078
KH2013:KH.C1.122	KH2013:KH.C1.122_EMP1/2/3
KH2013:KH.C1.1119	STT3B
KH2013:KH.C1.1261	KH2013:KH.C1.1261
KH2013:KH.C1.765	KH2013:KH.C1.765_FAM65A
KH2013:KH.C1.262	KRTCAP2
KH2013:KH.C1.573	TP53/63/73
KH2013:KH.C1.419	SLC25A12/13
KH2013:KH.C1.1297	GTPBP4
KH2013:KH.C1.1050	KH2013:KH.C1.1050
KH2013:KH.C1.136	KH2013:KH.C1.136
KH2013:KH.C1.315	KH2013:KH.C1.315_NMUR1/2
KH2013:KH.C1.1285	C1ORF74
KH2013:KH.C1.333	RPL19
KH2013:KH.C1.986	KIAA1715
KH2013:KH.C1.616	KH2013:KH.C1.616
KH2013:KH.C1.127	LRRN1/2/3
KH2013:KH.C1.1240	KH2013:KH.C1.1240_KLHL20
KH2013:KH.C1.174	UST
KH2013:KH.C1.606	PDK/1/2/3/4
KH2013:KH.C1.1093	KH2013:KH.C1.1093_ZAN
KH2013:KH.C1.19	ANKMY2
KH2013:KH.C1.610	PSMA2
KH2013:KH.C1.290	KH2013:KH.C1.290_ABCC1/3
KH2013:KH.C1.712	AC135050.1
KH2013:KH.C1.406	ANKZF1
KH2013:KH.C1.851	GTPBP10
KH2013:KH.C1.990	MMADHC
KH2013:KH.C1.1017	NRCAM
KH2013:KH.C1.1141	KH2013:KH.C1.1141
KH2013:KH.C1.1259	KH2013:KH.C1.1259_PGAM5
KH2013:KH.C1.1174	KH2013:KH.C1.1174_IFI30
KH2013:KH.C1.624	LSM6
KH2013:KH.C1.1223	FAM82B
KH2013:KH.C1.684	KH2013:KH.C1.684
KH2013:KH.C1.966	F33H2.6
KH2013:KH.C1.41	N6AMT1
KH2013:KH.C1.436	PHO8
KH2013:KH.C1.1126	KH2013:KH.C1.1126_F49F1.1
KH2013:KH.C1.1003	KH2013:KH.C1.1003_F49F1.1
KH2013:KH.C1.687	KH2013:KH.C1.687
KH2013:KH.C1.1241	KH2013:KH.C1.1241
KH2013:KH.C1.630	KH2013:KH.C1.630
KH2013:KH.C1.916	KH2013:KH.C1.916_CG8147
KH2013:KH.C1.877	KH2013:KH.C1.877
KH2013:KH.C1.981	CABZ01031892.1
KH2013:KH.C1.1042	KH2013:KH.C1.1042_F49F1.1
KH2013:KH.C1.758	KH2013:KH.C1.758_LPHN1/2/3
KH2013:KH.C1.1101	SYP-1
KH2013:KH.C1.371	C17H14ORF126
KH2013:KH.C1.64	F28H1.4
KH2013:KH.C1.84	KH2013:KH.C1.84
KH2013:KH.C1.960	STRADB
KH2013:KH.C1.203	CG
KH2013:KH.C1.235	NACA/2
KH2013:KH.C1.394	LSM12
KH2013:KH.C1.55	ABI/1/2
KH2013:KH.C1.836	HEXIM1/2
KH2013:KH.C1.2	IMPDH1/2
KH2013:KH.C1.878	KH2013:KH.C1.878
KH2013:KH.C1.166	KH2013:KH.C1.166
KH2013:KH.C1.1186	KH2013:KH.C1.1186_K04C1.4
KH2013:KH.C1.704	KH2013:KH.C1.704_NAAA
KH2013:KH.C1.1150	KH2013:KH.C1.1150_NAAA
KH2013:KH.C1.49	Y55D5A.3
KH2013:KH.C1.886	KH2013:KH.C1.886
KH2013:KH.C1.570	KH2013:KH.C1.570_ACTA1/2
KH2013:KH.C1.228	DSD1
KH2013:KH.C1.840	KH2013:KH.C1.840_ENV9
KH2013:KH.C1.580	EXOSC7
KH2013:KH.C1.111	AGAP1/2/3/9
KH2013:KH.C1.876	BRD7
KH2013:KH.C1.645	KH2013:KH.C1.645
KH2013:KH.C1.920	ATP6V1D
KH2013:KH.C1.1111	KH2013:KH.C1.1111
KH2013:KH.C1.770	FAM134C
KH2013:KH.C1.1096	5-HT1A
KH2013:KH.C1.216	MYL1/3/4/6
KH2013:KH.C1.748	TMUB1/2
KH2013:KH.C1.20	KH2013:KH.C1.20_K04C1.4
KH2013:KH.C1.422	CG3838
KH2013:KH.C1.1069	KH2013:KH.C1.1069
KH2013:KH.C1.964	LRRIQ1
KH2013:KH.C1.65	TMEM128
KH2013:KH.C1.601	KH2013:KH.C1.601
KH2013:KH.C1.639	TMEM177
KH2013:KH.C1.972	KH2013:KH.C1.972
KH2013:KH.C1.839	NCOA4
KH2013:KH.C1.896	TRIM17/39
KH2013:KH.C1.795	CG5903
KH2013:KH.C1.416	G3BP1/2
KH2013:KH.C1.255	SMUG1
KH2013:KH.C1.793	KH2013:KH.C1.793
KH2013:KH.C1.656	KH2013:KH.C1.656_DIT2
KH2013:KH.C1.52	CINP
KH2013:KH.C1.810	CXORF58
KH2013:KH.C1.1025	NFX1
KH2013:KH.C1.660	KH2013:KH.C1.660
KH2013:KH.C1.161	INO80D
KH2013:KH.C1.659	KH2013:KH.C1.659
KH2013:KH.C1.537	KH2013:KH.C1.537
KH2013:KH.C1.105	CCDC51
KH2013:KH.C1.155	KH2013:KH.C1.155
KH2013:KH.C1.646	C10ORF107
KH2013:KH.C1.693	ZFAND4
KH2013:KH.C1.1051	KH2013:KH.C1.1051_GPR112
KH2013:KH.C1.1304	KH2013:KH.C1.1304
KH2013:KH.C1.241	VPS53
KH2013:KH.C1.1116	HAND/2
KH2013:KH.C1.885	KH2013:KH.C1.885
KH2013:KH.C1.1283	KH2013:KH.C1.1283
KH2013:KH.C1.1183	KH2013:KH.C1.1183
KH2013:KH.C1.1266	LIM2.1
KH2013:KH.C1.464	F40F8.5
KH2013:KH.C1.1189	Claudin-like-I
KH2013:KH.C1.40	LEV-11
KH2013:KH.C1.294	KH2013:KH.C1.294
KH2013:KH.C1.501	KH2013:KH.C1.501
KH2013:KH.C1.495	PLG
KH2013:KH.C1.423	CA1/13/2/3/5/7
KH2013:KH.C1.297	CDK2/3
KH2013:KH.C1.1262	KH2013:KH.C1.1262_DIRC2
KH2013:KH.C1.688	PPP2R3A
KH2013:KH.C1.347	SEC62
KH2013:KH.C1.1229	MRPL35
KH2013:KH.C1.259	PSMB2
KH2013:KH.C1.776	LRRIQ4
KH2013:KH.C1.819	LIM2.1/2/3/4/5
KH2013:KH.C1.1055	KH2013:KH.C1.1055
KH2013:KH.C1.547	KIF17
KH2013:KH.C1.1207	SFXN2
KH2013:KH.C1.705	BNIP3
KH2013:KH.C1.1210	KH2013:KH.C1.1210
KH2013:KH.C1.437	THOC6
KH2013:KH.C1.171	KH2013:KH.C1.171
KH2013:KH.C1.251	PPP2R1B
KH2013:KH.C1.490	KH2013:KH.C1.490_CG42749
KH2013:KH.C1.106	KH2013:KH.C1.106_QDR1/2/3
KH2013:KH.C1.945	CCDC166
KH2013:KH.C1.613	TCTE1
KH2013:KH.C1.641	KH2013:KH.C1.641_SORCS1/2/3
KH2013:KH.C1.420	Ci-ATP-dependent
KH2013:KH.C1.455	YME1L1
KH2013:KH.C1.473	KH2013:KH.C1.473
KH2013:KH.C1.1137	ADCK1
KH2013:KH.C1.987	BAZ2B
KH2013:KH.C1.26	ATF1
KH2013:KH.C1.321	F16B12.1
KH2013:KH.C1.942	KH2013:KH.C1.942_SLC6A6
KH2013:KH.C1.291	CSMD1/3
KH2013:KH.C1.874	KH2013:KH.C1.874_CG14331
KH2013:KH.C1.452	KH2013:KH.C1.452_CG14331
KH2013:KH.C1.261	KH2013:KH.C1.261
KH2013:KH.C1.909	KH2013:KH.C1.909_DUR3
KH2013:KH.C1.1087	KH2013:KH.C1.1087_BHMT/2
KH2013:KH.C1.298	KH2013:KH.C1.298_BHMT/2
KH2013:KH.C1.217	NSMCE4A
KH2013:KH.C1.453	KH2013:KH.C1.453
KH2013:KH.C1.107	KH2013:KH.C1.107_BHMT/2
KH2013:KH.C1.1106	KLHDC1/3
KH2013:KH.C1.1089	KH2013:KH.C1.1089
KH2013:KH.C1.522	KH2013:KH.C1.522
KH2013:KH.C1.351	KH2013:KH.C1.351
KH2013:KH.C1.1206	KH2013:KH.C1.1206
KH2013:KH.C1.132	KH2013:KH.C1.132
KH2013:KH.C1.1001	UBE2M
KH2013:KH.C1.264	YBX1/2
KH2013:KH.C1.129	RHOF
KH2013:KH.C1.940	YRDC
KH2013:KH.C1.803	PAQR6/9
KH2013:KH.C1.432	CHKA
KH2013:KH.C1.74	SI:CH211-11K18.4
KH2013:KH.C1.60	KH2013:KH.C1.60
KH2013:KH.C1.900	KH2013:KH.C1.900
KH2013:KH.C1.782	NLE/1
KH2013:KH.C1.541	KH2013:KH.C1.541_UNC93A
KH2013:KH.C1.1227	BIRC3/7
KH2013:KH.C1.23	GRHL1/2/3
KH2013:KH.C1.1097	KH2013:KH.C1.1097
KH2013:KH.C1.30	KH2013:KH.C1.30_CG14331
KH2013:KH.C1.138	FAM155A
KH2013:KH.C1.1177	STAU/1
KH2013:KH.C1.1226	KH2013:KH.C1.1226_FUCA/2
KH2013:KH.C1.600	KH2013:KH.C1.600_GPR161
KH2013:KH.C1.1009	CCDC50
KH2013:KH.C1.889	TWF/1/2
KH2013:KH.C1.497	KH2013:KH.C1.497
KH2013:KH.C1.622	SUCLA2
KH2013:KH.C1.1022	KH2013:KH.C1.1022
KH2013:KH.C1.1128	C10ORF122
KH2013:KH.C1.435	GND1/2
KH2013:KH.C1.1005	PLCH1/2
KH2013:KH.C1.1088	KH2013:KH.C1.1088
KH2013:KH.C1.811	KH2013:KH.C1.811_HMCN1
KH2013:KH.C1.243	RPP21
KH2013:KH.C1.780	TKT
KH2013:KH.C1.239	UTP3
KH2013:KH.C1.370	KH2013:KH.C1.370_MDGA1/2
KH2013:KH.C1.1048	KH2013:KH.C1.1048
KH2013:KH.C1.460	KH2013:KH.C1.460_CYP2C29/37/38/39/40/44/50/54/55/65/66/67/68/69/70
KH2013:KH.C1.1195	SCYL2
KH2013:KH.C1.873	Ci-znf043
KH2013:KH.C1.401	RNF13
KH2013:KH.C1.201	KH2013:KH.C1.201_MCH2
KH2013:KH.C1.952	KH2013:KH.C1.952
KH2013:KH.C1.589	PLEKHM2
KH2013:KH.C1.242	KH2013:KH.C1.242_ACTA1/2
KH2013:KH.C1.753	DHX37
KH2013:KH.C1.752	KH2013:KH.C1.752
KH2013:KH.C1.1123	KH2013:KH.C1.1123
KH2013:KH.C1.283	MUC12EA
KH2013:KH.C1.1092	MRS2
KH2013:KH.C1.1291	KH2013:KH.C1.1291_MMP1
KH2013:KH.C1.528	TMEM214
KH2013:KH.C1.702	RAE1
KH2013:KH.C1.585	KH2013:KH.C1.585_DUOX-2
KH2013:KH.C1.458	D2HGDH
KH2013:KH.C1.669	CASZ1
KH2013:KH.C1.853	KH2013:KH.C1.853_LYG2
KH2013:KH.C1.378	KH2013:KH.C1.378
KH2013:KH.C1.1200	KH2013:KH.C1.1200
KH2013:KH.C1.1233	KH2013:KH.C1.1233
KH2013:KH.C1.1179	KH2013:KH.C1.1179_C3/4/5
KH2013:KH.C1.32	ZNF608
KH2013:KH.C1.1301	KH2013:KH.C1.1301
KH2013:KH.C1.743	PEX16
KH2013:KH.C1.772	KH2013:KH.C1.772
KH2013:KH.C1.1289	NTPCR
KH2013:KH.C1.860	HIP1
KH2013:KH.C1.462	BTBD7
KH2013:KH.C1.1099	SGPL1
KH2013:KH.C1.1112	KH2013:KH.C1.1112_DCK
KH2013:KH.C1.354	KH2013:KH.C1.354
KH2013:KH.C1.320	LETM1
KH2013:KH.C1.562	KH2013:KH.C1.562
KH2013:KH.C1.806	POLR3F
KH2013:KH.C1.1090	KIAA0196
KH2013:KH.C1.1194	C2ORF47
KH2013:KH.C1.549	YY1/2
KH2013:KH.C1.280	SLC25A29
KH2013:KH.C1.121	FERMT1/2/3
KH2013:KH.C1.1149	KH2013:KH.C1.1149
KH2013:KH.C1.94	MIB1
KH2013:KH.C1.44	KH2013:KH.C1.44
KH2013:KH.C1.396	ZGC:195224
KH2013:KH.C1.690	DDX10
KH2013:KH.C1.69	KH2013:KH.C1.69
KH2013:KH.C1.322	NAT1/2
KH2013:KH.C1.1113	KH2013:KH.C1.1113
KH2013:KH.C1.674	API5
KH2013:KH.C1.1029	DDX1
KH2013:KH.C1.1161	KH2013:KH.C1.1161_CCH1
KH2013:KH.C1.701	NMNAT/1/3
KH2013:KH.C1.238	KH2013:KH.C1.238
KH2013:KH.C1.305	KH2013:KH.C1.305_PLBD1/2
KH2013:KH.C1.57	KH2013:KH.C1.57_HPD
KH2013:KH.C1.79	PSMC3IP
KH2013:KH.C1.788	NUDT21
KH2013:KH.C1.1181	HS3ST1/2/4/5/6
KH2013:KH.C1.1245	2610001J05RIK
KH2013:KH.C1.980	CAPZB
KH2013:KH.C1.144	KHDRBS1/2/3
KH2013:KH.C1.689	LMBRD1
KH2013:KH.C1.231	HSPA12A
KH2013:KH.C1.778	CCDC150
KH2013:KH.C1.977	KH2013:KH.C1.977_Y38H8A.5
KH2013:KH.C1.950	KH2013:KH.C1.950
KH2013:KH.C1.227	KH2013:KH.C1.227
KH2013:KH.C1.988	MMEL1
KH2013:KH.C1.734	C19H1ORF201
KH2013:KH.C1.975	MRPL22
KH2013:KH.C1.222	AKR1C2/21
KH2013:KH.C1.268	KH2013:KH.C1.268_DIO1/2/3
KH2013:KH.C1.213	KH2013:KH.C1.213
KH2013:KH.C1.1143	F1NE60_CHICK
KH2013:KH.C1.1254	GABRD
KH2013:KH.C1.1263	KH2013:KH.C1.1263
